ORDER_NUMBER,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
1740,Der Fitness-Doktor,33,42,15,13,2024-09-18,2
1741,Der Fitness-Doktor,33,42,15,13,2024-04-18,5
1742,Der Fitness-Doktor,34,36,15,13,2024-09-14,7
1743,Der Fitness-Doktor,34,36,15,13,2024-04-06,4
1744,Der Fitness-Doktor,35,49,12,13,2024-09-25,2
1745,Der Fitness-Doktor,35,49,12,13,2024-04-04,2
1747,Der Fitness-Doktor,63,59,15,13,2024-04-20,5
1748,Sport & Freizeit,36,52,15,13,2024-09-12,5
1749,Sport & Freizeit,36,52,15,13,2024-03-22,4
1751,Sport & Freizeit,38,43,15,13,2024-03-18,4
1752,Sport & Freizeit,40,60,12,13,2024-09-27,5
1753,Sport & Freizeit,40,60,12,13,2024-03-21,3
1755,Holstein Golf,42,63,12,13,2024-04-08,7
1756,Holstein Golf,46,61,15,13,2024-09-29,7
1757,Holstein Golf,46,61,15,13,2024-03-24,8
1759,Die Zeltstadt,47,40,12,13,2024-03-24,5
1761,Die Zeltstadt,48,57,15,13,2024-04-04,8
1763,Die Zeltstadt,49,50,12,13,2024-03-17,7
1765,Die Zeltstadt,51,41,12,13,2024-04-02,7
1767,Extrem!,52,33,15,13,2024-03-26,2
1768,Extrem!,53,62,12,13,2024-09-17,5
1769,Extrem!,53,62,12,13,2024-04-26,7
1770,Extrem!,55,53,15,13,2024-09-11,5
1771,Extrem!,55,53,15,13,2024-04-01,4
1776,Der Fitness-Doktor,33,42,15,13,2022-01-27,7
1777,Der Fitness-Doktor,34,36,12,13,2022-02-09,5
1778,Der Fitness-Doktor,35,49,12,13,2022-01-05,1
1779,Der Fitness-Doktor,63,59,15,13,2022-02-15,5
1780,Sport & Freizeit,36,52,12,13,2022-02-06,3
1781,Sport & Freizeit,38,43,15,13,2022-01-09,7
1782,Sport & Freizeit,40,60,15,13,2022-01-07,7
1783,Holstein Golf,42,63,12,13,2022-01-21,2
1784,Holstein Golf,46,61,15,13,2022-01-13,4
1785,Die Zeltstadt,47,40,15,13,2022-01-02,8
1786,Die Zeltstadt,48,57,15,13,2022-01-18,7
1787,Die Zeltstadt,49,50,15,13,2022-01-15,4
1788,Die Zeltstadt,51,41,12,13,2022-02-02,7
1789,Extrem!,52,33,15,13,2022-02-11,4
1790,Extrem!,53,62,12,13,2022-01-19,4
1791,Extrem!,55,53,15,13,2022-02-04,7
1792,Rad und Tat,60,55,12,13,2022-01-22,7
1793,Der Fitness-Doktor,33,42,12,13,2023-01-26,4
1794,Der Fitness-Doktor,34,36,15,13,2023-02-15,5
1795,Der Fitness-Doktor,35,49,12,13,2023-02-21,2
1796,Der Fitness-Doktor,63,59,15,13,2023-02-22,2
1797,Sport & Freizeit,36,52,12,13,2023-01-14,7
1798,Sport & Freizeit,38,43,12,13,2023-01-31,2
1799,Sport & Freizeit,40,60,15,13,2023-02-27,8
1800,Holstein Golf,42,63,15,13,2023-02-06,7
1801,Holstein Golf,46,61,15,13,2023-01-27,4
1802,Die Zeltstadt,47,40,15,13,2023-01-22,4
1803,Die Zeltstadt,48,57,12,13,2023-01-06,7
1804,Die Zeltstadt,49,50,15,13,2023-02-13,4
1805,Die Zeltstadt,51,41,15,13,2023-01-11,4
1806,Extrem!,52,33,15,13,2023-01-22,7
1807,Extrem!,53,62,15,13,2023-02-23,4
1808,Extrem!,55,53,12,13,2023-01-17,7
1809,Rad und Tat,60,55,15,13,2023-02-27,7
1810,Der Fitness-Doktor,33,42,12,13,2024-01-25,7
1811,Der Fitness-Doktor,34,36,15,13,2024-02-15,4
1812,Der Fitness-Doktor,35,49,12,13,2024-01-13,3
1813,Der Fitness-Doktor,63,59,15,13,2024-02-15,2
1814,Sport & Freizeit,36,52,12,13,2024-01-09,2
1815,Sport & Freizeit,38,43,15,13,2024-01-31,5
1816,Sport & Freizeit,40,60,12,13,2024-02-25,7
1817,Holstein Golf,42,63,15,13,2024-01-31,5
1818,Holstein Golf,46,61,15,13,2024-02-20,8
1819,Die Zeltstadt,47,40,12,13,2024-01-14,7
1820,Die Zeltstadt,48,57,15,13,2024-02-19,7
1821,Die Zeltstadt,49,50,15,13,2024-01-23,4
1822,Die Zeltstadt,51,41,12,13,2024-01-04,2
1823,Extrem!,52,33,15,13,2024-02-21,3
1824,Extrem!,53,62,15,13,2024-02-24,2
1825,Extrem!,55,53,12,13,2024-01-25,7
1843,Der Fitness-Doktor,33,42,12,13,2023-11-06,1
1844,Der Fitness-Doktor,34,36,15,13,2023-11-25,1
1847,Sport & Freizeit,36,52,15,13,2023-11-24,5
1848,Sport & Freizeit,38,43,12,13,2023-12-03,2
1849,Sport & Freizeit,40,60,15,13,2023-11-14,7
1850,Die Zeltstadt,47,40,15,13,2023-11-12,2
1851,Die Zeltstadt,48,57,15,13,2023-12-21,5
1852,Die Zeltstadt,49,50,12,13,2023-12-15,7
1853,Die Zeltstadt,51,41,12,13,2023-12-01,5
1854,Extrem!,52,33,12,13,2023-11-30,7
1855,Extrem!,53,62,12,13,2023-12-07,2
1856,Extrem!,55,53,15,13,2023-11-22,7
1857,Rad und Tat,60,55,15,13,2023-12-24,1
1860,Der Fitness-Doktor,34,36,12,13,2022-11-16,3
1861,Der Fitness-Doktor,35,49,12,13,2022-11-23,7
1863,Sport & Freizeit,36,52,15,13,2022-11-26,7
1864,Sport & Freizeit,38,43,12,13,2022-11-24,7
1865,Sport & Freizeit,40,60,15,13,2022-12-10,5
1866,Die Zeltstadt,47,40,12,13,2022-11-27,3
1867,Die Zeltstadt,48,57,12,13,2022-11-13,3
1868,Die Zeltstadt,49,50,15,13,2022-12-13,5
1869,Die Zeltstadt,51,41,12,13,2022-12-10,8
1870,Extrem!,52,33,15,13,2022-11-20,7
1871,Extrem!,53,62,15,13,2022-11-22,5
1872,Extrem!,55,53,12,13,2022-12-04,2
1873,Rad und Tat,60,55,12,13,2022-12-14,7
1874,Weitblick,61,58,15,13,2022-11-12,2
1875,Der Fitness-Doktor,33,42,12,13,2022-08-11,2
1876,Der Fitness-Doktor,34,36,12,13,2022-07-16,5
1877,Der Fitness-Doktor,35,49,15,13,2022-08-11,2
1878,Der Fitness-Doktor,63,59,15,13,2022-08-24,2
1879,Sport & Freizeit,36,52,12,13,2022-08-08,4
1880,Sport & Freizeit,38,43,15,13,2022-08-09,2
1881,Sport & Freizeit,40,60,12,13,2022-07-21,3
1882,Die Zeltstadt,47,40,12,13,2022-07-19,7
1883,Die Zeltstadt,48,57,12,13,2022-08-17,2
1884,Die Zeltstadt,49,50,15,13,2022-08-22,2
1885,Die Zeltstadt,51,41,15,13,2022-08-22,2
1886,Extrem!,52,33,15,13,2022-08-03,1
1887,Extrem!,53,62,15,13,2022-08-08,7
1888,Extrem!,55,53,15,13,2022-07-10,7
1889,Rad und Tat,60,55,12,13,2022-07-07,3
1890,Der Fitness-Doktor,33,42,12,13,2023-07-25,7
1891,Der Fitness-Doktor,34,36,15,13,2023-07-23,4
1892,Der Fitness-Doktor,35,49,15,13,2023-07-10,1
1893,Der Fitness-Doktor,63,59,15,13,2023-08-14,2
1894,Sport & Freizeit,36,52,12,13,2023-07-19,5
1895,Sport & Freizeit,38,43,12,13,2023-07-30,2
1896,Sport & Freizeit,40,60,15,13,2023-07-25,7
1897,Die Zeltstadt,47,40,15,13,2023-07-07,5
1898,Die Zeltstadt,48,57,15,13,2023-07-16,2
1899,Die Zeltstadt,49,50,12,13,2023-07-27,5
1900,Die Zeltstadt,51,41,12,13,2023-07-19,4
1901,Extrem!,52,33,15,13,2023-08-18,7
1902,Extrem!,53,62,15,13,2023-07-14,7
1903,Extrem!,55,53,15,13,2023-07-18,2
1904,Rad und Tat,60,55,12,13,2023-07-30,4
1905,Der Fitness-Doktor,33,42,12,13,2024-08-17,2
1906,Der Fitness-Doktor,34,36,12,13,2024-07-22,2
1907,Der Fitness-Doktor,35,49,15,13,2024-08-01,7
1908,Der Fitness-Doktor,63,59,12,13,2024-07-31,2
1909,Sport & Freizeit,36,52,15,13,2024-07-23,2
1910,Sport & Freizeit,38,43,12,13,2024-07-30,4
1911,Sport & Freizeit,40,60,15,13,2024-07-08,5
1912,Die Zeltstadt,47,40,12,13,2024-07-25,1
1913,Die Zeltstadt,48,57,12,13,2024-08-17,5
1914,Die Zeltstadt,49,50,12,13,2024-08-12,7
1915,Die Zeltstadt,51,41,15,13,2024-07-23,7
1916,Extrem!,52,33,15,13,2024-08-02,1
1917,Extrem!,53,62,15,13,2024-07-29,5
1918,Extrem!,55,53,15,13,2024-08-03,1
1921,Sport & Freizeit,38,43,15,13,2022-06-27,7
1922,Sport & Freizeit,40,60,15,13,2022-06-05,1
1923,Holstein Golf,42,63,12,13,2022-06-23,7
1924,Holstein Golf,46,61,12,13,2022-06-09,3
1925,Extrem!,52,33,12,13,2022-06-24,2
1926,Extrem!,53,62,12,13,2022-05-29,3
1927,Extrem!,55,53,12,13,2022-06-05,7
1928,Rad und Tat,60,55,15,13,2022-05-21,2
1929,Sport & Freizeit,36,52,15,13,2023-06-06,1
1930,Sport & Freizeit,38,43,15,13,2023-05-11,5
1931,Sport & Freizeit,40,60,15,13,2023-06-09,7
1932,Holstein Golf,42,63,15,13,2023-06-15,5
1933,Holstein Golf,46,61,12,13,2023-06-19,7
1934,Extrem!,52,33,12,13,2023-06-26,3
1935,Extrem!,53,62,12,13,2023-05-23,7
1936,Extrem!,55,53,12,13,2023-06-11,5
1937,Rad und Tat,60,55,12,13,2023-05-23,2
1938,Sport & Freizeit,36,52,12,13,2024-06-11,5
1939,Sport & Freizeit,38,43,12,13,2024-06-12,5
1940,Sport & Freizeit,40,60,15,13,2024-05-18,4
1941,Holstein Golf,42,63,12,13,2024-05-30,4
1942,Holstein Golf,46,61,15,13,2024-05-28,7
1943,Extrem!,52,33,15,13,2024-06-06,2
1944,Extrem!,53,62,15,13,2024-05-12,7
1945,Extrem!,55,53,12,13,2024-05-14,7
1947,Extrem!,52,33,12,13,2022-10-25,8
1948,Extrem!,53,62,12,13,2022-10-17,7
1949,Extrem!,55,53,15,13,2022-10-22,1
1950,Rad und Tat,60,55,12,13,2022-10-23,4
1951,Extrem!,52,33,12,13,2023-10-18,7
1952,Extrem!,53,62,12,13,2023-10-22,7
1953,Extrem!,55,53,15,13,2023-10-05,2
1954,Rad und Tat,60,55,15,13,2023-10-07,7
1959,Die Fitness-Experten,32,56,16,14,2022-10-12,2
1960,Die Fitness-Experten,32,56,16,14,2022-04-21,5
1962,Sport & Freizeit,37,39,16,14,2022-09-19,2
1963,Sport & Freizeit,37,39,16,14,2022-04-23,2
1964,Sport & Freizeit,37,39,16,14,2022-12-21,2
1965,Sport & Freizeit,39,44,16,14,2022-09-07,4
1966,Sport & Freizeit,39,44,16,14,2022-04-05,5
1967,Sport & Freizeit,39,44,16,14,2022-12-07,7
1971,Holstein Golf,43,45,16,14,2022-09-05,2
1972,Holstein Golf,43,45,16,14,2022-04-05,7
1973,Holstein Golf,43,45,16,14,2022-12-09,5
1974,Holstein Golf,44,37,16,14,2022-10-22,4
1975,Holstein Golf,44,37,16,14,2022-04-14,7
1976,Holstein Golf,44,37,16,14,2022-11-12,4
1977,Holstein Golf,45,35,16,14,2022-10-07,2
1978,Holstein Golf,45,35,16,14,2022-04-06,2
1979,Holstein Golf,45,35,16,14,2022-12-06,7
1980,Die Zeltstadt,50,34,16,14,2022-10-05,4
1981,Die Zeltstadt,50,34,16,14,2022-03-25,7
1982,Die Zeltstadt,50,34,16,14,2022-12-09,2
1983,Extrem!,54,46,16,14,2022-09-21,4
1984,Extrem!,54,46,16,14,2022-03-13,2
1985,Extrem!,54,46,16,14,2022-11-07,4
1986,In die Berge!,56,64,16,14,2022-09-10,7
1987,In die Berge!,56,64,16,14,2022-03-19,5
1988,In die Berge!,56,64,16,14,2022-11-11,5
1989,In die Berge!,57,48,16,14,2022-10-12,3
1990,In die Berge!,57,48,16,14,2022-04-19,7
1991,In die Berge!,57,48,16,14,2022-11-30,2
1992,In die Berge!,58,47,16,14,2022-09-15,4
1993,In die Berge!,58,47,16,14,2022-04-28,2
1994,In die Berge!,58,47,16,14,2022-12-23,5
1995,In die Berge!,59,38,16,14,2022-09-09,2
1996,In die Berge!,59,38,16,14,2022-04-15,5
1997,In die Berge!,59,38,16,14,2022-12-03,3
1999,Weitblick,62,51,16,14,2022-03-26,7
2000,Weitblick,62,51,16,14,2022-11-06,2
2001,Die Fitness-Experten,32,56,16,14,2023-09-24,5
2002,Die Fitness-Experten,32,56,16,14,2023-04-28,2
2003,Die Fitness-Experten,32,56,16,14,2023-12-07,5
2004,Sport & Freizeit,37,39,16,14,2023-09-19,2
2005,Sport & Freizeit,37,39,16,14,2023-03-12,2
2006,Sport & Freizeit,37,39,16,14,2023-11-19,7
2007,Sport & Freizeit,39,44,16,14,2023-10-05,7
2008,Sport & Freizeit,39,44,16,14,2023-04-02,7
2009,Sport & Freizeit,39,44,16,14,2023-11-10,4
2010,Sport & Freizeit,41,54,16,14,2023-09-15,4
2011,Sport & Freizeit,41,54,16,14,2023-04-09,1
2012,Sport & Freizeit,41,54,16,14,2023-12-23,4
2013,Holstein Golf,43,45,16,14,2023-10-25,7
2014,Holstein Golf,43,45,16,14,2023-04-28,7
2015,Holstein Golf,43,45,16,14,2023-12-10,7
2016,Holstein Golf,44,37,16,14,2023-09-11,2
2017,Holstein Golf,44,37,16,14,2023-04-05,2
2018,Holstein Golf,44,37,16,14,2023-12-08,2
2019,Holstein Golf,45,35,16,14,2023-09-26,2
2020,Holstein Golf,45,35,16,14,2023-03-24,2
2021,Holstein Golf,45,35,16,14,2023-11-17,2
2022,Die Zeltstadt,50,34,16,14,2023-10-21,2
2023,Die Zeltstadt,50,34,16,14,2023-04-02,4
2024,Die Zeltstadt,50,34,16,14,2023-11-16,4
2025,Extrem!,54,46,16,14,2023-09-28,2
2026,Extrem!,54,46,16,14,2023-04-05,7
2027,Extrem!,54,46,16,14,2023-11-25,2
2028,In die Berge!,56,64,16,14,2023-09-28,2
2029,In die Berge!,56,64,16,14,2023-04-01,3
2030,In die Berge!,56,64,16,14,2023-11-25,2
2031,In die Berge!,57,48,16,14,2023-09-22,7
2032,In die Berge!,57,48,16,14,2023-04-16,2
2033,In die Berge!,57,48,16,14,2023-12-04,7
2034,In die Berge!,58,47,16,14,2023-10-12,5
2035,In die Berge!,58,47,16,14,2023-04-25,7
2036,In die Berge!,58,47,16,14,2023-11-13,7
2037,In die Berge!,59,38,16,14,2023-09-07,4
2038,In die Berge!,59,38,16,14,2023-04-03,7
2039,In die Berge!,59,38,16,14,2023-11-25,5
2040,Weitblick,62,51,16,14,2023-09-15,5
2041,Weitblick,62,51,16,14,2023-04-03,2
2043,Die Fitness-Experten,32,56,16,14,2024-09-06,4
2044,Die Fitness-Experten,32,56,16,14,2024-04-08,7
2050,Sport & Freizeit,39,44,16,14,2024-03-24,5
2052,Sport & Freizeit,41,54,16,14,2024-09-21,2
2053,Sport & Freizeit,41,54,16,14,2024-04-21,4
2056,Holstein Golf,43,45,16,14,2024-03-29,5
2059,Holstein Golf,44,37,16,14,2024-04-14,4
2061,Holstein Golf,45,35,16,14,2024-09-12,7
2062,Holstein Golf,45,35,16,14,2024-04-16,5
2064,Die Zeltstadt,50,34,16,14,2024-09-21,2
2065,Die Zeltstadt,50,34,16,14,2024-04-18,2
2068,Extrem!,54,46,16,14,2024-04-29,7
2071,In die Berge!,56,64,16,14,2024-03-25,7
2073,In die Berge!,57,48,16,14,2024-09-29,4
2074,In die Berge!,57,48,16,14,2024-04-19,2
2076,In die Berge!,58,47,16,14,2024-09-24,8
2077,In die Berge!,58,47,16,14,2024-03-27,2
2079,In die Berge!,59,38,16,14,2024-09-15,7
2080,In die Berge!,59,38,16,14,2024-03-15,7
2085,Die Fitness-Experten,32,56,16,14,2022-02-06,4
2086,Sport & Freizeit,37,39,16,14,2022-02-12,2
2087,Sport & Freizeit,39,44,16,14,2022-01-18,5
2089,Holstein Golf,43,45,16,14,2022-02-04,2
2090,Holstein Golf,44,37,16,14,2022-01-31,5
2092,Die Zeltstadt,50,34,16,14,2022-02-21,5
2093,Extrem!,54,46,16,14,2022-01-16,4
2094,In die Berge!,56,64,16,14,2022-02-19,3
2095,In die Berge!,57,48,16,14,2022-02-14,2
2096,In die Berge!,58,47,16,14,2022-02-10,2
2097,In die Berge!,59,38,16,14,2022-02-06,2
2098,Die Fitness-Experten,32,56,16,14,2023-01-31,5
2099,Sport & Freizeit,37,39,16,14,2023-02-18,7
2100,Sport & Freizeit,39,44,16,14,2023-02-21,2
2101,Sport & Freizeit,41,54,16,14,2023-02-10,2
2102,Holstein Golf,43,45,16,14,2023-01-13,2
2103,Holstein Golf,44,37,16,14,2023-01-16,1
2104,Holstein Golf,45,35,16,14,2023-01-18,4
2105,Die Zeltstadt,50,34,16,14,2023-02-20,4
2106,Extrem!,54,46,16,14,2023-01-26,4
2107,In die Berge!,56,64,16,14,2023-01-27,2
2108,In die Berge!,57,48,16,14,2023-02-27,8
2109,In die Berge!,58,47,16,14,2023-01-12,2
2110,In die Berge!,59,38,16,14,2023-02-20,5
2111,Die Fitness-Experten,32,56,16,14,2024-01-25,2
2113,Sport & Freizeit,39,44,16,14,2024-02-23,7
2114,Sport & Freizeit,41,54,16,14,2024-02-21,4
2115,Holstein Golf,43,45,16,14,2024-01-07,8
2116,Holstein Golf,44,37,16,14,2024-02-22,5
2117,Holstein Golf,45,35,16,14,2024-02-14,3
2118,Die Zeltstadt,50,34,16,14,2024-02-21,4
2119,Extrem!,54,46,16,14,2024-01-28,4
2120,In die Berge!,56,64,16,14,2024-01-27,4
2121,In die Berge!,57,48,16,14,2024-01-19,1
2122,In die Berge!,58,47,16,14,2024-01-20,4
2123,In die Berge!,59,38,16,14,2024-02-22,5
2124,Die Fitness-Experten,32,56,16,14,2022-06-03,7
2125,Sport & Freizeit,37,39,16,14,2022-05-26,7
2126,Sport & Freizeit,39,44,16,14,2022-06-23,4
2128,Holstein Golf,43,45,16,14,2022-06-29,2
2129,Holstein Golf,44,37,16,14,2022-05-12,5
2130,Holstein Golf,45,35,16,14,2022-06-18,4
2131,Extrem!,54,46,16,14,2022-05-17,7
2132,In die Berge!,56,64,16,14,2022-06-15,7
2133,In die Berge!,57,48,16,14,2022-06-06,5
2134,In die Berge!,58,47,16,14,2022-06-22,7
2135,In die Berge!,59,38,16,14,2022-06-27,7
2136,Weitblick,62,51,16,14,2022-05-24,2
2137,Die Fitness-Experten,32,56,16,14,2023-05-28,5
2138,Sport & Freizeit,37,39,16,14,2023-06-21,7
2139,Sport & Freizeit,39,44,16,14,2023-06-22,3
2140,Sport & Freizeit,41,54,16,14,2023-05-14,2
2141,Holstein Golf,43,45,16,14,2023-05-18,5
2142,Holstein Golf,44,37,16,14,2023-06-16,5
2143,Holstein Golf,45,35,16,14,2023-05-20,7
2144,Extrem!,54,46,16,14,2023-05-31,7
2145,In die Berge!,56,64,16,14,2023-05-12,4
2146,In die Berge!,57,48,16,14,2023-05-31,4
2147,In die Berge!,58,47,16,14,2023-06-15,3
2148,In die Berge!,59,38,16,14,2023-05-23,7
2149,Weitblick,62,51,16,14,2023-06-03,5
2150,Die Fitness-Experten,32,56,16,14,2024-06-09,7
2152,Sport & Freizeit,39,44,16,14,2024-05-13,2
2153,Sport & Freizeit,41,54,16,14,2024-06-05,1
2154,Holstein Golf,43,45,16,14,2024-05-14,7
2155,Holstein Golf,44,37,16,14,2024-06-07,2
2156,Holstein Golf,45,35,16,14,2024-06-28,2
2157,Extrem!,54,46,16,14,2024-05-29,7
2158,In die Berge!,56,64,16,14,2024-05-29,4
2159,In die Berge!,57,48,16,14,2024-05-24,7
2160,In die Berge!,58,47,16,14,2024-06-08,7
2161,In die Berge!,59,38,16,14,2024-05-26,5
2163,Extrem!,54,46,16,14,2022-10-16,1
2164,In die Berge!,56,64,16,14,2022-10-10,4
2165,In die Berge!,57,48,16,14,2022-10-23,1
2166,In die Berge!,58,47,16,14,2022-10-15,5
2167,In die Berge!,59,38,16,14,2022-10-08,5
2168,Extrem!,54,46,16,14,2023-10-11,5
2169,In die Berge!,56,64,16,14,2023-10-05,1
2170,In die Berge!,57,48,16,14,2023-10-09,7
2171,In die Berge!,58,47,16,14,2023-10-22,2
2172,In die Berge!,59,38,16,14,2023-10-06,2
2178,Sport & Freizeit,37,39,16,14,2022-07-15,7
2179,Sport & Freizeit,39,44,16,14,2022-07-09,2
2181,Die Zeltstadt,50,34,16,14,2022-08-07,3
2182,Extrem!,54,46,16,14,2022-07-10,2
2183,In die Berge!,56,64,16,14,2022-08-22,1
2184,In die Berge!,57,48,16,14,2022-08-10,5
2185,In die Berge!,58,47,16,14,2022-07-16,5
2186,In die Berge!,59,38,16,14,2022-07-26,2
2187,Sport & Freizeit,37,39,16,14,2023-07-31,4
2188,Sport & Freizeit,39,44,16,14,2023-08-21,4
2189,Sport & Freizeit,41,54,16,14,2023-07-16,5
2190,Die Zeltstadt,50,34,16,14,2023-08-23,5
2191,Extrem!,54,46,16,14,2023-07-05,7
2192,In die Berge!,56,64,16,14,2023-07-22,7
2193,In die Berge!,57,48,16,14,2023-07-30,4
2194,In die Berge!,58,47,16,14,2023-08-03,1
2195,In die Berge!,59,38,16,14,2023-07-07,2
2197,Sport & Freizeit,39,44,16,14,2024-07-25,2
2198,Sport & Freizeit,41,54,16,14,2024-08-04,7
2199,Die Zeltstadt,50,34,16,14,2024-07-25,7
2200,Extrem!,54,46,16,14,2024-07-05,5
2201,In die Berge!,56,64,16,14,2024-08-18,7
2202,In die Berge!,57,48,16,14,2024-07-30,5
2203,In die Berge!,58,47,16,14,2024-07-22,5
2204,In die Berge!,59,38,16,14,2024-08-16,7
2205,Die Fitness-Experten,32,56,16,14,2022-10-13,2
2206,Die Fitness-Experten,32,56,16,14,2023-10-09,7
2208,SportsClub,198,182,78,23,2022-04-12,3
2209,SportsClub,198,182,78,23,2022-07-30,7
2210,SportsClub,199,183,78,23,2022-03-26,1
2211,SportsClub,199,183,78,23,2022-08-08,5
2212,Cordages Discount,201,188,78,23,2022-04-14,7
2213,Cordages Discount,201,188,78,23,2022-07-31,2
2214,Cordages Discount,202,187,76,23,2022-04-21,2
2215,Cordages Discount,202,187,76,23,2022-07-09,2
2217,Altitudes extrÛmes,205,191,78,23,2022-08-05,3
2218,Altitudes extrÛmes,206,190,78,23,2022-03-22,5
2221,Optique et Lentilles,209,193,76,23,2022-07-23,1
2222,Camping Sauvage,210,195,77,23,2022-03-26,3
2223,Camping Sauvage,210,195,77,23,2022-07-14,4
2224,Camping Sauvage,211,197,77,23,2022-03-25,8
2225,Camping Sauvage,211,197,77,23,2022-07-10,1
2226,Camping Sauvage,212,198,77,23,2022-04-20,2
2227,Camping Sauvage,212,198,77,23,2022-07-16,7
2228,La bonne Forme,219,207,78,23,2022-03-23,4
2229,La bonne Forme,219,207,78,23,2022-07-13,3
2230,La bonne Forme,220,205,76,23,2022-03-26,2
2231,La bonne Forme,220,205,76,23,2022-07-24,5
2232,SportsClub,198,182,76,23,2022-06-01,3
2233,SportsClub,199,183,77,23,2022-06-09,5
2234,Cordages Discount,201,188,78,23,2022-06-03,5
2235,Cordages Discount,202,187,77,23,2022-06-26,2
2236,Altitudes extrÛmes,205,191,76,23,2022-05-28,7
2237,Altitudes extrÛmes,206,190,77,23,2022-06-26,5
2239,Camping Sauvage,210,195,78,23,2022-06-07,2
2240,Camping Sauvage,211,197,76,23,2022-05-31,2
2241,Camping Sauvage,212,198,78,23,2022-06-07,1
2242,SportsClub,198,182,77,23,2022-10-07,2
2243,SportsClub,199,183,76,23,2022-09-22,2
2245,Camping Sauvage,210,195,76,23,2022-10-15,5
2246,Camping Sauvage,211,197,78,23,2022-10-02,2
2247,Camping Sauvage,212,198,77,23,2022-09-06,7
2248,SportsClub,198,182,76,23,2022-10-13,4
2249,SportsClub,199,183,77,23,2022-10-20,1
2250,Cordages Discount,201,188,78,23,2022-10-22,8
2251,Cordages Discount,202,187,76,23,2022-10-08,1
2252,Altitudes extrÛmes,205,191,77,23,2022-10-20,2
2253,Altitudes extrÛmes,206,190,76,23,2022-10-20,3
2255,La bonne Forme,219,207,76,23,2022-10-18,5
2256,La bonne Forme,220,205,76,23,2022-10-23,4
2259,ActiForme,196,181,7,6,2022-04-03,1
2260,ActiForme,196,181,7,6,2022-07-12,5
2261,ActiForme,197,179,5,6,2022-03-18,2
2262,ActiForme,197,179,5,6,2022-07-07,1
2263,Anapurna,200,184,6,6,2022-04-05,2
2264,Anapurna,200,184,6,6,2022-07-23,2
2265,Cordages Discount,203,185,5,6,2022-03-18,7
2266,Cordages Discount,203,185,5,6,2022-07-19,3
2267,Cordages Discount,204,186,6,6,2022-04-03,2
2268,Cordages Discount,204,186,6,6,2022-07-19,7
2269,Altitudes extrÛmes,207,189,7,6,2022-04-10,2
2271,Altitudes extrÛmes,208,192,6,6,2022-04-18,2
2272,Altitudes extrÛmes,208,192,6,6,2022-08-10,2
2273,Camping Sauvage,213,196,6,6,2022-04-17,4
2274,Camping Sauvage,213,196,6,6,2022-07-22,2
2275,Camping Sauvage,214,194,6,6,2022-04-25,7
2276,Camping Sauvage,214,194,6,6,2022-08-19,7
2277,Grand choix,215,199,5,6,2022-04-02,3
2278,Grand choix,215,199,5,6,2022-08-17,7
2279,Grand choix,216,202,6,6,2022-03-24,3
2280,Grand choix,216,202,6,6,2022-07-23,7
2281,Grand choix,217,201,5,6,2022-03-14,4
2282,Grand choix,217,201,5,6,2022-07-10,2
2283,Grand choix,218,200,7,6,2022-04-20,5
2284,Grand choix,218,200,7,6,2022-07-08,5
2285,La bonne Forme,221,206,5,6,2022-03-15,4
2286,La bonne Forme,221,206,5,6,2022-07-26,4
2287,La bonne Forme,222,203,6,6,2022-04-11,5
2288,La bonne Forme,222,203,6,6,2022-07-09,3
2289,La bonne Forme,223,204,7,6,2022-03-28,7
2290,La bonne Forme,223,204,7,6,2022-07-10,2
2291,ActiForme,195,180,5,6,2023-03-13,4
2292,ActiForme,195,180,5,6,2023-08-15,7
2294,ActiForme,196,181,5,6,2023-07-11,1
2295,ActiForme,197,179,7,6,2023-04-11,4
2296,ActiForme,197,179,7,6,2023-07-28,7
2297,Anapurna,200,184,6,6,2023-04-10,4
2298,Anapurna,200,184,6,6,2023-08-10,4
2299,Cordages Discount,203,185,5,6,2023-04-01,5
2300,Cordages Discount,203,185,5,6,2023-07-27,7
2301,Cordages Discount,204,186,6,6,2023-04-17,4
2302,Cordages Discount,204,186,6,6,2023-08-11,5
2303,Altitudes extrÛmes,207,189,7,6,2023-04-27,2
2304,Altitudes extrÛmes,207,189,7,6,2023-07-28,7
2305,Altitudes extrÛmes,208,192,7,6,2023-03-12,5
2306,Altitudes extrÛmes,208,192,7,6,2023-08-17,4
2307,Camping Sauvage,213,196,7,6,2023-04-24,7
2308,Camping Sauvage,213,196,7,6,2023-07-19,4
2309,Camping Sauvage,214,194,5,6,2023-03-31,5
2310,Camping Sauvage,214,194,5,6,2023-08-07,7
2311,Grand choix,215,199,7,6,2023-03-23,4
2312,Grand choix,215,199,7,6,2023-08-23,7
2313,Grand choix,216,202,5,6,2023-04-29,7
2314,Grand choix,216,202,5,6,2023-07-12,2
2315,Grand choix,217,201,7,6,2023-04-03,5
2316,Grand choix,217,201,7,6,2023-07-16,5
2317,Grand choix,218,200,7,6,2023-03-27,5
2318,Grand choix,218,200,7,6,2023-08-09,4
2319,La bonne Forme,221,206,5,6,2023-04-21,7
2320,La bonne Forme,221,206,5,6,2023-07-15,5
2321,La bonne Forme,222,203,7,6,2023-03-20,7
