ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE
48369,1188,102,8,442.16,928.53,806.95
48370,1481,102,20,442.16,928.53,806.95
48371,1536,102,18,442.16,928.53,806.95
48372,1208,102,22,442.16,928.53,610.4
48373,1179,102,10,442.16,928.53,928.53
48374,1189,103,18,295.97,532.75,532.75
48375,1449,103,8,295.97,532.75,532.75
48376,1188,103,8,295.97,532.75,473.55
48377,1448,103,8,295.97,532.75,532.75
48378,1479,103,8,295.97,532.75,532.75
48379,1528,103,8,295.97,532.75,532.75
48380,1340,103,12,295.97,532.75,473.55
48381,1417,104,6,375.72,789.02,789.02
48382,1480,104,10,375.72,789.02,789.02
48383,1536,104,10,375.72,789.02,685.7
48384,1476,104,10,375.72,789.02,789.02
48385,1187,104,6,375.72,789.02,685.7
48386,1534,104,4,375.72,789.02,789.02
48387,1341,105,14,668.67,1471.08,987.88
48388,1181,105,24,668.67,1471.08,1270.48
48389,1478,105,24,668.67,1471.08,1270.48
48390,1175,105,18,668.67,1471.08,877.09
48391,1207,105,6,668.67,1471.08,1471.08
48392,1190,105,36,668.67,1471.08,1270.48
48393,1340,105,12,668.67,1471.08,1270.48
48394,1343,105,26,668.67,1471.08,1061.4
48395,1176,105,6,668.67,1471.08,1471.08
48396,1188,105,12,668.67,1471.08,1270.48
48397,1475,106,18,645.26,1161.46,1161.46
48398,1344,106,22,645.26,1161.46,1028.27
48399,1188,106,12,645.26,1161.46,1032.42
48400,1482,106,16,645.26,1161.46,1161.46
48401,1190,106,6,645.26,1161.46,1032.42
48402,1177,106,6,645.26,1161.46,1161.46
48403,1182,106,20,645.26,1161.46,1032.42
48404,1180,106,10,645.26,1161.46,1161.46
48405,1537,107,6,618.05,1359.72,1359.72
48406,1343,107,4,618.05,1359.72,1359.72
48407,1207,107,8,618.05,1359.72,1359.72
48408,1420,107,2,618.05,1359.72,1359.72
48409,1533,107,4,618.05,1359.72,1359.72
48410,1184,107,4,618.05,1359.72,1359.72
48411,1188,107,6,618.05,1359.72,1174.31
48412,1181,107,4,618.05,1359.72,1174.31
48413,1536,107,4,618.05,1359.72,1174.31
48414,1481,108,6,506.01,910.82,809.61
48415,1534,108,2,506.01,910.82,910.82
48416,1190,108,8,506.01,910.82,809.61
48417,1448,108,4,506.01,910.82,910.82
48418,1340,108,4,506.01,910.82,809.61
48419,1176,108,4,506.01,910.82,910.82
48420,1420,108,8,506.01,910.82,910.82
48421,1182,108,4,506.01,910.82,809.61
48422,1208,108,8,506.01,910.82,910.82
48423,1175,109,40,42.7,76.86,76.86
48424,1334,109,20,42.7,76.86,76.86
48425,1481,109,34,42.7,76.86,68.31
48426,1178,109,30,42.7,76.86,76.86
48427,1482,109,60,42.7,76.86,76.86
48428,1179,109,32,42.7,76.86,76.86
48429,1418,109,22,42.7,76.86,76.86
48430,1475,109,38,42.7,76.86,76.86
48431,1534,109,34,42.7,76.86,76.86
48432,1341,110,14,63.36,126.73,126.73
48433,1181,110,52,63.36,126.73,110.88
48434,1536,110,26,63.36,126.73,110.88
48435,1481,110,38,63.36,126.73,110.88
48436,1188,110,16,63.36,126.73,110.88
48437,1528,110,30,63.36,126.73,126.73
48438,1344,110,16,63.36,126.73,126.73
48439,1533,110,12,63.36,126.73,126.73
48440,1184,110,12,63.36,126.73,126.73
48441,1595,111,4,82.11,180.63,180.63
48442,1186,111,6,82.11,180.63,180.63
48443,1480,111,22,82.11,180.63,180.63
48444,1536,111,6,82.11,180.63,156.0
48445,1447,111,6,82.11,180.63,180.63
48446,1334,111,12,82.11,180.63,180.63
48447,1182,111,4,82.11,180.63,156.0
48448,1207,112,56,7.09,10.64,10.64
48449,1187,112,76,7.09,10.64,9.75
48450,1419,112,14,7.09,10.64,10.64
48451,1181,112,116,7.09,10.64,9.75
48452,1648,112,24,7.09,10.64,10.64
48453,1341,112,60,7.09,10.64,10.64
48454,1536,112,54,7.09,10.64,9.75
48455,1340,113,94,6.4,12.81,11.19
48456,1181,113,46,6.4,12.81,11.19
48457,1537,113,30,6.4,12.81,12.81
48458,1416,113,16,6.4,12.81,12.81
48459,1528,113,36,6.4,12.81,12.81
48460,1163,113,88,6.4,12.81,12.81
48461,1186,113,44,6.4,12.81,12.81
48462,1189,113,54,6.4,12.81,12.81
48463,1181,114,12,87.72,219.3,186.41
48464,1482,114,8,87.72,219.3,219.3
48465,1536,114,6,87.72,219.3,186.41
48466,1164,114,2,87.72,219.3,219.3
48467,1416,114,2,87.72,219.3,219.3
48468,1334,114,10,87.72,219.3,219.3
48469,1537,115,36,5.34,10.71,10.71
48470,1181,115,46,5.34,10.71,9.36
48471,1534,115,96,5.34,10.71,10.71
48472,1479,115,162,5.34,10.71,10.71
48473,1184,115,38,5.34,10.71,10.71
48474,1188,115,54,5.34,10.71,9.36
48475,1448,115,64,5.34,10.71,10.71
48476,1182,115,20,5.34,10.71,9.36
48477,1451,1,216,4.01,6.03,5.53
48478,1489,1,62,4.01,6.03,6.03
48479,1352,1,204,4.01,6.03,6.03
48480,1223,1,242,4.01,6.03,6.03
48481,1627,1,290,4.01,6.03,5.26
48482,1640,1,160,4.01,6.03,6.03
48483,1349,1,270,4.01,6.03,6.03
48484,1548,1,74,4.01,6.03,5.53
48485,1268,1,72,4.01,6.03,6.03
48486,1269,1,174,4.01,6.03,5.53
48487,1547,2,244,9.32,12.13,12.13
48488,1493,2,240,9.32,12.13,11.78
48489,1211,2,188,9.32,12.13,12.13
48490,1254,2,176,9.32,12.13,11.43
48491,1622,2,240,9.32,12.13,12.13
48492,1354,2,244,9.32,12.13,11.43
48493,1649,3,170,16.54,22.84,22.84
48494,1493,3,120,16.54,22.84,22.84
48495,1581,3,130,16.54,22.84,22.84
48496,1451,3,66,16.54,22.84,21.27
48497,1540,3,114,16.54,22.84,22.84
48498,1354,3,48,16.54,22.84,21.27
48499,1543,3,114,16.54,22.84,22.84
48500,1355,3,100,16.54,22.84,22.84
48501,1254,3,76,16.54,22.84,21.27
48502,1542,3,76,16.54,22.84,22.84
48503,1249,4,106,5.11,7.15,7.15
48504,1622,4,110,5.11,7.15,7.15
48505,1649,4,158,5.11,7.15,7.15
48506,1543,4,204,5.11,7.15,7.15
48507,1269,4,122,5.11,7.15,6.63
48508,1215,4,256,5.11,7.15,5.8
48509,1639,4,226,5.11,7.15,7.15
48510,1263,4,36,5.11,7.15,6.63
48511,1348,4,66,5.11,7.15,7.15
48512,1355,5,70,37.81,54.09,54.09
48513,1622,5,60,37.81,54.09,54.09
48514,1543,5,50,37.81,54.09,54.09
48515,1490,5,90,37.81,54.09,50.02
48516,1264,5,14,37.81,54.09,50.02
48517,1266,5,100,37.81,54.09,54.09
48518,1254,5,46,37.81,54.09,50.02
48519,1624,5,74,37.81,54.09,54.09
48520,1578,6,22,87.63,123.56,123.56
48521,1263,6,24,87.63,123.56,114.58
48522,1254,6,28,87.63,123.56,114.58
48523,1451,6,20,87.63,123.56,114.58
48524,1489,6,30,87.63,123.56,123.56
48525,1252,6,28,87.63,123.56,123.56
48526,1256,6,14,87.63,123.56,114.58
48527,1649,7,56,47.25,65.23,65.23
48528,1453,7,62,47.25,65.23,65.23
48529,1255,7,72,47.25,65.23,60.74
48530,1223,7,46,47.25,65.23,65.23
48531,1425,7,70,47.25,65.23,60.74
48532,1486,7,40,47.25,65.23,60.74
48533,1252,7,32,47.25,65.23,65.23
48534,1453,8,62,78.26,134.63,134.63
48535,1642,8,60,78.26,134.63,134.63
48536,1492,8,114,78.26,134.63,120.54
48537,1217,8,48,78.26,134.63,134.63
48538,1622,8,20,78.26,134.63,134.63
48539,1426,8,10,78.26,134.63,134.63
48540,1422,8,24,78.26,134.63,134.63
48541,1599,8,34,78.26,134.63,134.63
48542,1487,8,72,78.26,134.63,134.63
48543,1355,8,64,78.26,134.63,134.63
48544,1626,8,48,78.26,134.63,134.63
48545,1267,9,78,9.14,12.15,12.15
48546,1640,9,20,9.14,12.15,12.15
48547,1220,9,28,9.14,12.15,12.15
48548,1547,9,64,9.14,12.15,12.15
48549,1257,9,56,9.14,12.15,11.4
48550,1639,9,28,9.14,12.15,12.15
48551,1218,9,64,9.14,12.15,12.15
48552,1581,9,52,9.14,12.15,12.15
48553,1490,10,30,10.23,17.4,15.61
48554,1421,10,26,10.23,17.4,17.4
48555,1249,10,96,10.23,17.4,17.4
48556,1641,10,40,10.23,17.4,17.4
48557,1649,10,58,10.23,17.4,17.4
48558,1267,10,110,10.23,17.4,17.4
48559,1254,10,104,10.23,17.4,15.61
48560,1268,10,86,10.23,17.4,17.4
48561,1218,10,76,10.23,17.4,17.4
48562,1622,11,44,253.07,354.29,354.29
48563,1353,11,98,253.07,354.29,303.47
48564,1546,11,86,253.07,354.29,314.8
48565,1251,11,32,253.07,354.29,320.36
48566,1423,11,14,253.07,354.29,354.29
48567,1268,11,72,253.07,354.29,354.29
48568,1547,11,78,253.07,354.29,336.25
48569,1542,11,58,253.07,354.29,323.7
48570,1263,11,110,253.07,354.29,328.98
48571,1599,12,306,486.92,633.0,624.84
48572,1425,12,118,486.92,633.0,596.47
48573,1215,12,288,486.92,633.0,621.85
48574,1352,12,188,486.92,633.0,535.36
48575,1426,12,252,486.92,633.0,633.0
48576,1266,12,302,486.92,633.0,633.0
48577,1258,12,104,486.92,633.0,596.47
48578,1253,13,172,398.41,537.84,502.98
48579,1627,13,174,398.41,537.84,473.57
48580,1264,13,98,398.41,537.84,502.98
48581,1251,13,74,398.41,537.84,473.66
48582,1626,13,142,398.41,537.84,522.27
48583,1270,13,148,398.41,537.84,502.98
48584,1640,13,56,398.41,537.84,490.44
48585,1639,13,40,398.41,537.84,498.55
48586,1218,13,182,398.41,537.84,493.98
48587,1354,13,160,398.41,537.84,502.98
48588,1256,14,166,489.42,611.78,581.19
48589,1217,14,226,489.42,611.78,524.33
48590,1267,14,184,489.42,611.78,530.95
48591,1649,14,182,489.42,611.78,611.78
48592,1453,14,74,489.42,611.78,588.5
48593,1212,14,298,489.42,611.78,590.28
48594,1625,14,270,489.42,611.78,543.03
48595,1265,14,54,489.42,611.78,532.3
48596,1352,15,144,504.54,756.82,581.34
48597,1603,15,138,504.54,756.82,661.4
48598,1223,15,144,504.54,756.82,756.82
48599,1547,15,40,504.54,756.82,706.44
48600,1254,15,116,504.54,756.82,693.75
48601,1548,15,32,504.54,756.82,693.75
48602,1251,15,140,504.54,756.82,691.17
48603,1540,16,414,1.02,2.05,2.05
48604,1626,16,330,1.02,2.05,2.05
48605,1270,16,388,1.02,2.05,1.79
48606,1452,16,506,1.02,2.05,2.05
48607,1252,16,404,1.02,2.05,2.05
48608,1487,16,422,1.02,2.05,2.05
48609,1451,16,318,1.02,2.05,1.79
48610,1546,16,236,1.02,2.05,2.05
48611,1253,17,60,60.29,84.41,78.37
48612,1251,17,42,60.29,84.41,84.41
48613,1487,17,70,60.29,84.41,84.41
48614,1426,17,202,60.29,84.41,84.41
48615,1451,17,74,60.29,84.41,78.37
48616,1258,17,92,60.29,84.41,78.37
48617,1352,17,190,60.29,84.41,67.08
48618,1544,17,82,60.29,84.41,78.37
48619,1249,17,190,60.29,84.41,72.26
48620,1268,17,152,60.29,84.41,78.05
48621,1266,17,12,60.29,84.41,84.41
48622,1217,18,86,89.16,133.75,116.93
48623,1546,18,248,89.16,133.75,110.08
48624,1267,18,160,89.16,133.75,133.75
48625,1257,18,146,89.16,133.75,122.61
48626,1224,18,166,89.16,133.75,105.56
48627,1547,18,90,89.16,133.75,112.43
48628,1544,18,114,89.16,133.75,122.61
48629,1254,18,236,89.16,133.75,122.61
48630,1486,18,176,89.16,133.75,122.61
48631,1546,19,66,153.53,245.66,228.83
48632,1493,19,86,153.53,245.66,187.33
48633,1353,19,162,153.53,245.66,201.3
48634,1265,19,180,153.53,245.66,235.53
48635,1487,19,94,153.53,245.66,203.91
48636,1649,19,214,153.53,245.66,245.66
48637,1603,19,102,153.53,245.66,245.66
48638,1486,19,24,153.53,245.66,222.63
48639,1223,19,90,153.53,245.66,245.66
48640,1269,19,84,153.53,245.66,222.63
48641,1542,20,54,80.63,112.9,112.9
48642,1640,20,96,80.63,112.9,112.9
48643,1451,20,74,80.63,112.9,104.83
48644,1649,20,80,80.63,112.9,112.9
48645,1597,20,98,80.63,112.9,112.9
48646,1627,20,90,80.63,112.9,112.9
48647,1215,20,36,80.63,112.9,112.9
48648,1491,20,88,80.63,112.9,104.83
48649,1544,21,74,30.28,36.34,34.83
48650,1426,21,28,30.28,36.34,36.34
48651,1491,21,104,30.28,36.34,34.83
48652,1603,21,74,30.28,36.34,36.34
48653,1215,21,62,30.28,36.34,36.34
48654,1424,21,14,30.28,36.34,34.83
48655,1541,21,64,30.28,36.34,34.83
48656,1218,21,80,30.28,36.34,36.34
48657,1549,22,22,10.18,15.28,15.28
48658,1492,22,40,10.18,15.28,14.01
48659,1649,22,40,10.18,15.28,15.28
48660,1268,22,30,10.18,15.28,15.28
48661,1353,22,14,10.18,15.28,15.28
48662,1491,22,14,10.18,15.28,14.01
48663,1212,22,44,10.18,15.28,15.28
48664,1425,23,18,65.25,97.87,89.72
48665,1597,23,24,65.25,97.87,97.87
48666,1211,23,20,65.25,97.87,97.87
48667,1540,23,14,65.25,97.87,97.87
48668,1542,23,20,65.25,97.87,97.87
48669,1640,23,28,65.25,97.87,97.87
48670,1493,23,22,65.25,97.87,97.87
48671,1421,23,18,65.25,97.87,97.87
48672,1642,23,26,65.25,97.87,97.87
48673,1491,23,16,65.25,97.87,89.72
48674,1452,24,132,63.95,76.73,76.73
48675,1450,24,98,63.95,76.73,76.73
48676,1421,24,168,63.95,76.73,68.08
48677,1220,24,178,63.95,76.73,70.16
48678,1451,24,72,63.95,76.73,73.54
48679,1286,24,42,63.95,76.73,73.54
48680,1552,24,178,63.95,76.73,70.37
48681,1283,24,72,63.95,76.73,73.54
48682,1271,25,86,172.17,258.26,236.74
48683,1600,25,88,172.17,258.26,237.72
48684,1267,25,82,172.17,258.26,258.26
48685,1599,25,40,172.17,258.26,258.26
48686,1488,25,70,172.17,258.26,236.74
48687,1275,25,110,172.17,258.26,213.57
48688,1216,25,106,172.17,258.26,207.96
48689,1211,26,30,217.91,326.86,326.86
48690,1490,26,78,217.91,326.86,299.63
48691,1487,26,96,217.91,326.86,253.52
48692,1354,26,100,217.91,326.86,299.63
48693,1249,26,70,217.91,326.86,326.86
48694,1578,26,30,217.91,326.86,326.86
48695,1549,26,60,217.91,326.86,326.86
48696,1541,27,46,245.44,441.8,392.72
48697,1265,27,76,245.44,441.8,314.64
48698,1426,27,6,245.44,441.8,441.8
48699,1627,27,46,245.44,441.8,400.3
48700,1352,27,52,245.44,441.8,441.8
48701,1492,27,60,245.44,441.8,392.72
48702,1546,27,52,245.44,441.8,380.83
48703,1485,27,46,245.44,441.8,392.72
48704,1549,27,36,245.44,441.8,441.8
48705,1212,27,10,245.44,441.8,441.8
48706,1353,28,52,24.35,30.44,30.44
48707,1223,28,136,24.35,30.44,30.44
48708,1423,28,124,24.35,30.44,30.44
48709,1264,28,146,24.35,30.44,28.92
48710,1604,28,68,24.35,30.44,30.44
48711,1279,28,62,24.35,30.44,30.44
48712,1492,28,136,24.35,30.44,28.92
48713,1219,29,152,41.77,71.02,71.02
48714,1501,29,114,41.77,71.02,71.02
48715,1255,29,74,41.77,71.02,63.72
48716,1489,29,86,41.77,71.02,71.02
48717,1285,29,128,41.77,71.02,63.72
48718,1256,29,78,41.77,71.02,63.72
48719,1429,29,42,41.77,71.02,71.02
48720,1216,29,98,41.77,71.02,71.02
48721,1499,30,94,6.78,13.57,13.57
48722,1501,30,64,6.78,13.57,13.57
48723,1454,30,90,6.78,13.57,13.57
48724,1271,30,76,6.78,13.57,11.88
48725,1286,30,66,6.78,13.57,11.88
48726,1225,30,124,6.78,13.57,13.57
48727,1554,30,36,6.78,13.57,13.57
48728,1489,30,136,6.78,13.57,13.57
48729,1500,31,204,7.8,15.6,15.6
48730,1255,31,104,7.8,15.6,13.64
48731,1216,31,106,7.8,15.6,15.6
48732,1359,31,160,7.8,15.6,15.6
48733,1273,31,144,7.8,15.6,13.64
48734,1283,31,174,7.8,15.6,13.64
48735,1274,31,158,7.8,15.6,13.64
48736,1544,32,374,16.87,25.31,23.2
48737,1348,32,386,16.87,25.31,19.87
48738,1430,32,426,16.87,25.31,22.98
48739,1554,32,356,16.87,25.31,25.31
48740,1600,32,152,16.87,25.31,25.31
48741,1424,32,180,16.87,25.31,23.2
48742,1547,32,504,16.87,25.31,22.38
48743,1425,33,318,18.2,27.3,25.03
48744,1352,33,116,18.2,27.3,27.3
48745,1217,33,368,18.2,27.3,24.55
48746,1257,33,192,18.2,27.3,25.03
48747,1489,33,222,18.2,27.3,27.3
48748,1275,33,346,18.2,27.3,20.89
48749,1355,33,424,18.2,27.3,21.15
48750,1359,33,186,18.2,27.3,27.3
48751,1249,34,252,28.94,46.31,46.31
48752,1250,34,230,28.94,46.31,46.31
48753,1487,34,64,28.94,46.31,46.31
48754,1546,34,168,28.94,46.31,46.31
48755,1251,34,226,28.94,46.31,46.31
48756,1352,34,346,28.94,46.31,39.79
48757,1450,34,172,28.94,46.31,46.31
48758,1541,34,220,28.94,46.31,41.97
48759,1490,34,338,28.94,46.31,41.97
48760,1597,34,100,28.94,46.31,46.31
48761,1491,34,228,28.94,46.31,41.97
48762,1224,35,128,18.42,24.86,24.86
48763,1546,35,86,18.42,24.86,24.86
48764,1223,35,222,18.42,24.86,24.86
48765,1627,35,148,18.42,24.86,24.86
48766,1493,35,260,18.42,24.86,22.45
48767,1347,35,278,18.42,24.86,24.86
48768,1254,35,122,18.42,24.86,23.25
48769,1547,35,264,18.42,24.86,23.04
48770,1450,36,474,18.45,30.64,26.69
48771,1253,36,154,18.45,30.64,27.6
48772,1423,36,76,18.45,30.64,30.64
48773,1254,36,128,18.45,30.64,27.6
48774,1424,36,238,18.45,30.64,27.6
48775,1224,36,316,18.45,30.64,28.56
48776,1212,36,234,18.45,30.64,28.27
48777,1270,36,148,18.45,30.64,27.6
48778,1450,37,110,29.93,47.88,47.88
48779,1603,37,98,29.93,47.88,47.88
48780,1224,37,126,29.93,47.88,47.88
48781,1267,37,128,29.93,47.88,47.88
48782,1425,37,18,29.93,47.88,43.38
48783,1578,37,102,29.93,47.88,47.88
48784,1548,37,104,29.93,47.88,43.38
48785,1490,37,138,29.93,47.88,43.38
48786,1265,38,124,20.54,30.84,30.84
48787,1223,38,122,20.54,30.84,30.84
48788,1603,38,108,20.54,30.84,30.84
48789,1490,38,78,20.54,30.84,28.27
48790,1263,38,88,20.54,30.84,28.27
48791,1424,38,18,20.54,30.84,28.27
48792,1642,38,80,20.54,30.84,30.84
48793,1451,39,176,41.65,66.66,60.41
48794,1352,39,72,41.65,66.66,66.66
48795,1487,39,190,41.65,66.66,56.75
48796,1578,39,98,41.65,66.66,66.66
48797,1549,39,128,41.65,66.66,66.66
48798,1250,39,106,41.65,66.66,66.66
48799,1493,39,140,41.65,66.66,66.66
48800,1597,39,98,41.65,66.66,66.66
48801,1581,40,152,18.19,25.29,25.29
48802,1254,40,322,18.19,25.29,23.51
48803,1251,40,140,18.19,25.29,25.29
48804,1250,40,364,18.19,25.29,21.93
48805,1451,40,388,18.19,25.29,23.51
48806,1622,40,180,18.19,25.29,25.29
48807,1546,40,146,18.19,25.29,25.29
48808,1491,40,332,18.19,25.29,23.51
48809,1426,41,82,25.15,32.7,32.7
48810,1353,41,44,25.15,32.7,32.7
48811,1622,41,72,25.15,32.7,32.7
48812,1451,41,42,25.15,32.7,30.81
48813,1452,41,56,25.15,32.7,32.7
48814,1349,41,84,25.15,32.7,32.7
48815,1264,41,88,25.15,32.7,30.81
48816,1352,42,16,100.91,151.38,151.38
48817,1549,42,28,100.91,151.38,151.38
48818,1425,42,4,100.91,151.38,138.77
48819,1424,42,34,100.91,151.38,138.77
48820,1213,42,136,100.91,151.38,151.38
48821,1452,42,30,100.91,151.38,151.38
48822,1493,42,36,100.91,151.38,151.38
48823,1622,42,90,100.91,151.38,151.38
48824,1549,43,40,126.51,189.77,156.83
48825,1246,43,4,126.51,189.77,189.77
48826,1353,43,28,126.51,189.77,189.77
48827,1490,43,28,126.51,189.77,173.94
48828,1423,43,4,126.51,189.77,189.77
48829,1642,43,68,126.51,189.77,189.77
48830,1213,43,118,126.51,189.77,189.77
48831,1483,43,32,126.51,189.77,158.3
48832,1247,43,28,126.51,189.77,189.77
48833,1355,43,36,126.51,189.77,161.83
48834,1627,43,240,126.51,189.77,189.77
48835,1211,44,116,227.69,341.54,298.79
48836,1549,44,48,227.69,341.54,292.3
48837,1263,44,36,227.69,341.54,313.08
48838,1450,44,32,227.69,341.54,341.54
48839,1548,44,26,227.69,341.54,313.08
48840,1578,44,104,227.69,341.54,314.8
48841,1266,44,44,227.69,341.54,316.85
48842,1224,44,152,227.69,341.54,341.54
48843,1345,44,36,227.69,341.54,341.54
48844,1209,45,58,370.35,555.53,555.53
48845,1248,45,10,370.35,555.53,555.53
48846,1352,45,16,370.35,555.53,555.53
48847,1346,45,12,370.35,555.53,531.34
48848,1578,45,24,370.35,555.53,417.95
48849,1663,45,16,370.35,555.53,485.13
48850,1353,45,14,370.35,555.53,555.53
48851,1451,45,10,370.35,555.53,509.25
48852,1597,45,24,370.35,555.53,445.04
48853,1352,46,18,52.54,73.55,73.55
48854,1452,46,16,52.54,73.55,73.55
48855,1579,46,108,52.54,73.55,73.55
48856,1353,46,26,52.54,73.55,73.55
48857,1663,46,24,52.54,73.55,73.55
48858,1424,46,4,52.54,73.55,68.3
48859,1577,47,160,43.77,63.49,63.49
48860,1666,47,10,43.77,63.49,63.49
48861,1492,47,34,43.77,63.49,58.56
48862,1627,47,182,43.77,63.49,63.49
48863,1354,47,30,43.77,63.49,58.56
48864,1549,47,18,43.77,63.49,63.49
48865,1491,47,20,43.77,63.49,58.56
48866,1263,47,32,43.77,63.49,58.56
48867,1266,48,18,53.93,107.86,107.86
48868,1453,48,18,53.93,107.86,107.86
48869,1354,48,14,53.93,107.86,94.37
48870,1345,48,18,53.93,107.86,107.86
48871,1425,48,2,53.93,107.86,94.37
48872,1212,48,64,53.93,107.86,107.86
48873,1621,48,60,53.93,107.86,107.86
48874,1268,48,14,53.93,107.86,107.86
48875,1346,49,22,15.71,31.42,31.42
48876,1577,49,32,15.71,31.42,31.42
48877,1657,49,16,15.71,31.42,31.42
48878,1622,49,48,15.71,31.42,31.42
48879,1492,49,10,15.71,31.42,27.5
48880,1212,50,184,1.96,3.92,3.92
48881,1224,50,314,1.96,3.92,3.92
48882,1209,50,236,1.96,3.92,2.69
48883,1266,50,118,1.96,3.92,3.75
48884,1581,50,210,1.96,3.92,3.92
48885,1352,50,84,1.96,3.92,3.92
48886,1263,50,96,1.96,3.92,3.43
48887,1577,50,214,1.96,3.92,3.92
48888,1598,50,238,1.96,3.92,2.83
48889,1657,50,94,1.96,3.92,3.92
48890,1247,50,90,1.96,3.92,3.92
48891,1246,50,120,1.96,3.92,2.7
48892,1493,51,48,34.47,68.94,68.94
48893,1549,51,46,34.47,68.94,68.94
48894,1266,51,6,34.47,68.94,68.94
48895,1597,51,256,34.47,68.94,68.94
48896,1213,51,294,34.47,68.94,68.94
48897,1491,51,40,34.47,68.94,60.33
48898,1423,51,8,34.47,68.94,68.94
48899,1657,51,40,34.47,68.94,68.94
48900,1450,51,42,34.47,68.94,44.84
48901,1268,51,38,34.47,68.94,68.94
48902,1245,52,30,18.35,36.7,36.7
48903,1663,52,24,18.35,36.7,36.7
48904,1484,52,38,18.35,36.7,36.7
48905,1214,52,122,18.35,36.7,36.7
48906,1248,52,34,18.35,36.7,36.7
48907,1603,52,106,18.35,36.7,36.7
48908,1598,52,104,18.35,36.7,36.7
48909,1451,52,28,18.35,36.7,32.11
48910,1491,52,36,18.35,36.7,32.11
48911,1425,52,34,18.35,36.7,32.11
48912,1539,53,28,28.2,39.49,39.49
48913,1642,53,78,28.2,39.49,39.49
48914,1621,53,174,28.2,39.49,39.49
48915,1548,53,20,28.2,39.49,36.66
48916,1263,53,20,28.2,39.49,36.66
48917,1492,53,64,28.2,39.49,36.66
48918,1538,53,28,28.2,39.49,39.49
48919,1266,53,30,28.2,39.49,39.49
48920,1268,53,20,28.2,39.49,39.49
48921,1452,53,18,28.2,39.49,39.49
48922,1603,53,238,28.2,39.49,39.49
48923,1268,54,26,34.36,51.54,51.54
48924,1493,54,32,34.36,51.54,51.54
48925,1622,54,230,34.36,51.54,51.54
48926,1246,54,40,34.36,51.54,51.54
48927,1623,54,208,34.36,51.54,51.54
48928,1266,54,22,34.36,51.54,51.54
48929,1352,54,32,34.36,51.54,51.54
48930,1247,54,66,34.36,51.54,51.54
48931,1450,54,34,34.36,51.54,51.54
48932,1211,55,168,3.9,7.8,7.8
48933,1214,55,132,3.9,7.8,7.8
48934,1268,55,88,3.9,7.8,7.8
48935,1577,55,146,3.9,7.8,7.8
48936,1245,55,134,3.9,7.8,7.8
48937,1490,55,142,3.9,7.8,6.82
48938,1598,55,108,3.9,7.8,7.8
48939,1265,55,24,3.9,7.8,7.8
48940,1538,56,28,8.53,17.09,17.09
48941,1263,56,34,8.53,17.09,14.94
48942,1490,56,34,8.53,17.09,14.94
48943,1352,56,64,8.53,17.09,17.09
48944,1660,56,34,8.53,17.09,17.09
48945,1623,56,244,8.53,17.09,17.09
48946,1546,56,62,8.53,17.09,17.09
48947,1269,57,58,38.97,77.94,68.2
48948,1660,57,14,38.97,77.94,77.94
48949,1649,57,24,38.97,77.94,77.94
48950,1354,57,40,38.97,77.94,68.2
48951,1492,57,44,38.97,77.94,68.2
48952,1577,57,76,38.97,77.94,77.94
48953,1642,57,6,38.97,77.94,77.94
48954,1211,57,78,38.97,77.94,77.94
48955,1579,57,44,38.97,77.94,77.94
48956,1264,58,76,56.88,79.65,73.95
48957,1597,58,30,56.88,79.65,79.65
48958,1623,58,86,56.88,79.65,79.65
48959,1627,58,36,56.88,79.65,79.65
48960,1345,58,92,56.88,79.65,79.65
48961,1452,58,20,56.88,79.65,79.65
48962,1210,58,90,56.88,79.65,79.65
48963,1581,58,26,56.88,79.65,79.65
48964,1450,59,32,45.58,59.25,59.25
48965,1210,59,48,45.58,59.25,59.25
48966,1490,59,34,45.58,59.25,55.84
48967,1603,59,38,45.58,59.25,59.25
48968,1660,59,24,45.58,59.25,59.25
48969,1266,59,24,45.58,59.25,59.25
48970,1578,59,48,45.58,59.25,59.25
48971,1649,59,42,45.58,59.25,59.25
48972,1452,59,16,45.58,59.25,59.25
48973,1539,60,24,9.89,19.78,19.78
48974,1263,60,56,9.89,19.78,17.29
48975,1547,60,40,9.89,19.78,19.78
48976,1621,60,116,9.89,19.78,19.78
48977,1549,60,26,9.89,19.78,19.78
48978,1345,60,52,9.89,19.78,19.78
48979,1352,60,46,9.89,19.78,19.78
48980,1212,60,122,9.89,19.78,19.78
48981,1538,60,48,9.89,19.78,19.78
48982,1214,60,138,9.89,19.78,19.78
48983,1579,60,108,9.89,19.78,19.78
48984,1548,61,40,19.52,39.04,34.15
48985,1492,61,90,19.52,39.04,34.15
48986,1352,61,50,19.52,39.04,39.04
48987,1493,61,58,19.52,39.04,39.04
48988,1654,61,44,19.52,39.04,39.04
48989,1627,61,124,19.52,39.04,39.04
48990,1579,61,164,19.52,39.04,39.04
48991,1214,61,194,19.52,39.04,39.04
48992,1268,61,42,19.52,39.04,39.04
48993,1578,61,224,19.52,39.04,39.04
48994,1266,62,24,46.52,79.11,79.11
48995,1426,62,10,46.52,79.11,79.11
48996,1577,62,172,46.52,79.11,79.11
48997,1581,62,104,46.52,79.11,79.11
48998,1423,62,50,46.52,79.11,79.11
